gameid,teamname,result
ESPORTSTMNT02_3233124,MGN Vikings Esports,1
ESPORTSTMNT02_3233124,Team Flash,0
ESPORTSTMNT01_3418439,CTBC Flying Oyster,1
ESPORTSTMNT01_3418439,Frank Esports,0
ESPORTSTMNT02_3233125,Team Flash,0
ESPORTSTMNT02_3233125,MGN Vikings Esports,1
ESPORTSTMNT01_3417445,Frank Esports,1
ESPORTSTMNT01_3417445,CTBC Flying Oyster,0
ESPORTSTMNT02_3233130,Team Flash,1
ESPORTSTMNT02_3233130,MGN Vikings Esports,0
ESPORTSTMNT01_3416569,CTBC Flying Oyster,1
ESPORTSTMNT01_3416569,Frank Esports,0
ESPORTSTMNT02_3233137,MGN Vikings Esports,1
ESPORTSTMNT02_3233137,Team Flash,0
ESPORTSTMNT05_3241555,Team BDS,1
ESPORTSTMNT05_3241555,SK Gaming,0
ESPORTSTMNT02_3231197,RED Canids,1
ESPORTSTMNT02_3231197,INTZ,0
ESPORTSTMNT02_3233162,INTZ,1
ESPORTSTMNT02_3233162,RED Canids,0
ESPORTSTMNT05_3240542,SK Gaming,0
ESPORTSTMNT05_3240542,Team BDS,1
ESPORTSTMNT02_3231208,RED Canids,1
ESPORTSTMNT02_3231208,INTZ,0
ESPORTSTMNT05_3239514,SK Gaming,0
ESPORTSTMNT05_3239514,Team BDS,1
ESPORTSTMNT02_3232204,INTZ,0
ESPORTSTMNT02_3232204,RED Canids,1
ESPORTSTMNT01_3418479,Beyond Gaming,0
ESPORTSTMNT01_3418479,CTBC Flying Oyster,1
ESPORTSTMNT01_3418483,Beyond Gaming,0
ESPORTSTMNT01_3418483,CTBC Flying Oyster,1
ESPORTSTMNT02_3233198,Team Secret,0
ESPORTSTMNT02_3233198,GAM Esports,1
ESPORTSTMNT01_3417490,Beyond Gaming,1
ESPORTSTMNT01_3417490,CTBC Flying Oyster,0
ESPORTSTMNT02_3232255,GAM Esports,0
ESPORTSTMNT02_3232255,Team Secret,1
ESPORTSTMNT01_3416614,CTBC Flying Oyster,0
ESPORTSTMNT01_3416614,Beyond Gaming,1
ESPORTSTMNT02_3233211,Team Secret,1
ESPORTSTMNT02_3233211,GAM Esports,0
ESPORTSTMNT02_3233212,GAM Esports,1
ESPORTSTMNT02_3233212,Team Secret,0
ESPORTSTMNT01_3418484,CTBC Flying Oyster,1
ESPORTSTMNT01_3418484,Beyond Gaming,0
ESPORTSTMNT02_3231263,Team Secret,0
ESPORTSTMNT02_3231263,GAM Esports,1
ESPORTSTMNT05_3241568,GiantX,0
ESPORTSTMNT05_3241568,Fnatic,1
ESPORTSTMNT02_3232276,paiN Gaming,1
ESPORTSTMNT02_3232276,RED Canids,0
ESPORTSTMNT05_3239535,GiantX,1
ESPORTSTMNT05_3239535,Fnatic,0
ESPORTSTMNT02_3232282,RED Canids,1
ESPORTSTMNT02_3232282,paiN Gaming,0
ESPORTSTMNT05_3240562,Fnatic,0
ESPORTSTMNT05_3240562,GiantX,1
ESPORTSTMNT02_3233233,paiN Gaming,0
ESPORTSTMNT02_3233233,RED Canids,1
ESPORTSTMNT05_3241582,Fnatic,1
ESPORTSTMNT05_3241582,GiantX,0
ESPORTSTMNT02_3232286,RED Canids,0
ESPORTSTMNT02_3232286,paiN Gaming,1
ESPORTSTMNT05_3239537,GiantX,0
ESPORTSTMNT05_3239537,Fnatic,1
ESPORTSTMNT02_3231287,RED Canids,0
ESPORTSTMNT02_3231287,paiN Gaming,1
ESPORTSTMNT02_3233484,Team Whales,1
ESPORTSTMNT02_3233484,MGN Vikings Esports,0
ESPORTSTMNT02_3231547,MGN Vikings Esports,1
ESPORTSTMNT02_3231547,Team Whales,0
ESPORTSTMNT02_3231552,Team Whales,1
ESPORTSTMNT02_3231552,MGN Vikings Esports,0
ESPORTSTMNT02_3233490,MGN Vikings Esports,1
ESPORTSTMNT02_3233490,Team Whales,0
ESPORTSTMNT02_3233494,Team Whales,1
ESPORTSTMNT02_3233494,MGN Vikings Esports,0
ESPORTSTMNT05_3241617,Team BDS,1
ESPORTSTMNT05_3241617,Fnatic,0
ESPORTSTMNT05_3240604,Fnatic,1
ESPORTSTMNT05_3240604,Team BDS,0
ESPORTSTMNT05_3241631,Team BDS,0
ESPORTSTMNT05_3241631,Fnatic,1
ESPORTSTMNT05_3240610,Team BDS,1
ESPORTSTMNT05_3240610,Fnatic,0
ESPORTSTMNT05_3239587,Fnatic,1
ESPORTSTMNT05_3239587,Team BDS,0
ESPORTSTMNT02_3231596,Team Secret,1
ESPORTSTMNT02_3231596,Team Whales,0
ESPORTSTMNT02_3231597,Team Whales,1
ESPORTSTMNT02_3231597,Team Secret,0
ESPORTSTMNT02_3231598,Team Secret,0
ESPORTSTMNT02_3231598,Team Whales,1
ESPORTSTMNT02_3231599,Team Secret,1
ESPORTSTMNT02_3231599,Team Whales,0
ESPORTSTMNT02_3231601,Team Whales,1
ESPORTSTMNT02_3231601,Team Secret,0
ESPORTSTMNT05_3239589,G2 Esports,1
ESPORTSTMNT05_3239589,MAD Lions KOI,0
ESPORTSTMNT05_3241650,MAD Lions KOI,1
ESPORTSTMNT05_3241650,G2 Esports,0
ESPORTSTMNT05_3240638,G2 Esports,1
ESPORTSTMNT05_3240638,MAD Lions KOI,0
ESPORTSTMNT05_3239611,MAD Lions KOI,0
ESPORTSTMNT05_3239611,G2 Esports,1
ESPORTSTMNT02_3231856,PSG Talon,1
ESPORTSTMNT02_3231856,CTBC Flying Oyster,0
ESPORTSTMNT02_3233785,CTBC Flying Oyster,1
ESPORTSTMNT02_3233785,PSG Talon,0
ESPORTSTMNT02_3232834,Team Whales,1
ESPORTSTMNT02_3232834,GAM Esports,0
ESPORTSTMNT02_3232836,PSG Talon,1
ESPORTSTMNT02_3232836,CTBC Flying Oyster,0
ESPORTSTMNT02_3233800,Team Whales,0
ESPORTSTMNT02_3233800,GAM Esports,1
ESPORTSTMNT02_3231875,CTBC Flying Oyster,1
ESPORTSTMNT02_3231875,PSG Talon,0
ESPORTSTMNT02_3231877,Team Whales,0
ESPORTSTMNT02_3231877,GAM Esports,1
ESPORTSTMNT02_3233808,PSG Talon,1
ESPORTSTMNT02_3233808,CTBC Flying Oyster,0
ESPORTSTMNT02_3231880,GAM Esports,1
ESPORTSTMNT02_3231880,Team Whales,0
ESPORTSTMNT02_3232866,paiN Gaming,0
ESPORTSTMNT02_3232866,LOUD,1
ESPORTSTMNT02_3231904,MAD Lions KOI,0
ESPORTSTMNT02_3231904,Fnatic,1
ESPORTSTMNT02_3233840,LOUD,1
ESPORTSTMNT02_3233840,paiN Gaming,0
ESPORTSTMNT02_3233841,MAD Lions KOI,1
ESPORTSTMNT02_3233841,Fnatic,0
ESPORTSTMNT02_3233842,LOUD,0
ESPORTSTMNT02_3233842,paiN Gaming,1
ESPORTSTMNT02_3231908,Fnatic,0
ESPORTSTMNT02_3231908,MAD Lions KOI,1
ESPORTSTMNT02_3233843,paiN Gaming,0
ESPORTSTMNT02_3233843,LOUD,1
ESPORTSTMNT02_3233844,Fnatic,1
ESPORTSTMNT02_3233844,MAD Lions KOI,0
ESPORTSTMNT02_3232892,G2 Esports,1
ESPORTSTMNT02_3232892,Fnatic,0
ESPORTSTMNT02_3231935,Fnatic,0
ESPORTSTMNT02_3231935,G2 Esports,1
ESPORTSTMNT02_3233875,G2 Esports,0
ESPORTSTMNT02_3233875,Fnatic,1
ESPORTSTMNT02_3231936,G2 Esports,1
ESPORTSTMNT02_3231936,Fnatic,0
ESPORTSTMNT02_3238643,Impunity,0
ESPORTSTMNT02_3238643,PSG Talon Academy,1
ESPORTSTMNT02_3239644,Impunity,0
ESPORTSTMNT02_3239644,PSG Talon Academy,1
ESPORTSTMNT02_3239646,Impunity,0
ESPORTSTMNT02_3239646,PSG Talon Academy,1
ESPORTSTMNT02_3239691,Dewish Team,0
ESPORTSTMNT02_3237719,Dewish Team,0
ESPORTSTMNT02_3238698,Dewish Team,0
ESPORTSTMNT02_3238768,PSG Talon Academy,0
ESPORTSTMNT02_3237785,PSG Talon Academy,0
ESPORTSTMNT02_3238769,PSG Talon Academy,0
ESPORTSTMNT02_3238809,Impunity,1
ESPORTSTMNT02_3238809,Dewish Team,0
ESPORTSTMNT02_3238811,Impunity,1
ESPORTSTMNT02_3238811,Dewish Team,0
ESPORTSTMNT02_3237824,Impunity,1
ESPORTSTMNT02_3237824,Dewish Team,0
ESPORTSTMNT02_3238847,PSG Talon Academy,1
ESPORTSTMNT02_3238847,Impunity,0
ESPORTSTMNT02_3238852,Impunity,0
ESPORTSTMNT02_3238852,PSG Talon Academy,1
ESPORTSTMNT02_3238853,Impunity,0
ESPORTSTMNT02_3238853,PSG Talon Academy,1
ESPORTSTMNT06_2827798,Golden Guardians,0
ESPORTSTMNT06_2827798,Team BDS,1
ESPORTSTMNT06_2828803,Golden Guardians,0
ESPORTSTMNT06_2828803,Team BDS,1
ESPORTSTMNT06_2827812,Team BDS,1
ESPORTSTMNT06_2827812,Golden Guardians,0
ESPORTSTMNT06_2829811,PSG Talon,1
ESPORTSTMNT06_2829811,Movistar R7,0
ESPORTSTMNT06_2829821,PSG Talon,1
ESPORTSTMNT06_2829821,Movistar R7,0
ESPORTSTMNT06_2827855,LOUD,1
ESPORTSTMNT06_2827855,GAM Esports,0
ESPORTSTMNT06_2828853,GAM Esports,0
ESPORTSTMNT06_2828853,LOUD,1
ESPORTSTMNT06_2828871,DetonatioN FocusMe,0
ESPORTSTMNT06_2828871,CTBC Flying Oyster,1
ESPORTSTMNT06_2828884,CTBC Flying Oyster,1
ESPORTSTMNT06_2828884,DetonatioN FocusMe,0
ESPORTSTMNT06_2829857,Team BDS,1
ESPORTSTMNT06_2829857,Team Whales,0
ESPORTSTMNT06_2829862,Team BDS,0
ESPORTSTMNT06_2829862,Team Whales,1
ESPORTSTMNT06_2829863,Team Whales,1
ESPORTSTMNT06_2829863,Team BDS,0
ESPORTSTMNT06_2828898,PSG Talon,1
ESPORTSTMNT06_2828898,LOUD,0
ESPORTSTMNT06_2828912,LOUD,0
ESPORTSTMNT06_2828912,PSG Talon,1
ESPORTSTMNT06_2827908,CTBC Flying Oyster,1
ESPORTSTMNT06_2827908,Team Whales,0
ESPORTSTMNT06_2828919,Team Whales,1
ESPORTSTMNT06_2828919,CTBC Flying Oyster,0
ESPORTSTMNT06_2827915,CTBC Flying Oyster,0
ESPORTSTMNT06_2827915,Team Whales,1
ESPORTSTMNT06_2827919,Movistar R7,0
ESPORTSTMNT06_2827919,GAM Esports,1
ESPORTSTMNT06_2828947,Movistar R7,0
ESPORTSTMNT06_2828947,GAM Esports,1
ESPORTSTMNT06_2829912,DetonatioN FocusMe,0
ESPORTSTMNT06_2829912,Team BDS,1
ESPORTSTMNT06_2828951,Team BDS,1
ESPORTSTMNT06_2828951,DetonatioN FocusMe,0
ESPORTSTMNT06_2828968,LOUD,0
ESPORTSTMNT06_2828968,GAM Esports,1
ESPORTSTMNT06_2827957,LOUD,0
ESPORTSTMNT06_2827957,GAM Esports,1
ESPORTSTMNT06_2829943,CTBC Flying Oyster,0
ESPORTSTMNT06_2829943,Team BDS,1
ESPORTSTMNT06_2828992,CTBC Flying Oyster,0
ESPORTSTMNT06_2828992,Team BDS,1
ESPORTSTMNT06_2829978,GAM Esports,1
ESPORTSTMNT06_2829978,Team Whales,0
ESPORTSTMNT06_2829990,GAM Esports,0
ESPORTSTMNT06_2829990,Team Whales,1
ESPORTSTMNT06_2830023,GAM Esports,1
ESPORTSTMNT06_2830023,Team Whales,0
ESPORTSTMNT06_2831004,GAM Esports,1
ESPORTSTMNT06_2831004,Team Whales,0
ESPORTSTMNT06_2829991,PSG Talon,1
ESPORTSTMNT06_2829991,Team BDS,0
ESPORTSTMNT06_2829999,Team BDS,0
ESPORTSTMNT06_2829999,PSG Talon,1
ESPORTSTMNT06_2831008,Team BDS,1
ESPORTSTMNT06_2831008,PSG Talon,0
ESPORTSTMNT06_2830032,PSG Talon,0
ESPORTSTMNT06_2830032,Team BDS,1
ESPORTSTMNT06_2830000,PSG Talon,0
ESPORTSTMNT06_2830000,Team BDS,1
ESPORTSTMNT03_3216888,T1,1
ESPORTSTMNT03_3216888,Team Liquid,0
ESPORTSTMNT03_3218003,Cloud9,1
ESPORTSTMNT03_3218003,MAD Lions KOI,0
ESPORTSTMNT03_3217922,Gen.G,1
ESPORTSTMNT03_3217922,GAM Esports,0
ESPORTSTMNT03_3217931,Team BDS,0
ESPORTSTMNT03_3217931,JD Gaming,1
ESPORTSTMNT03_3216935,G2 Esports,1
ESPORTSTMNT03_3216935,Dplus KIA,0
ESPORTSTMNT03_3216952,Weibo Gaming,1
ESPORTSTMNT03_3216952,NRG Kia,0
ESPORTSTMNT03_3216971,LNG Esports,1
ESPORTSTMNT03_3216971,Fnatic,0
ESPORTSTMNT03_3219025,Bilibili Gaming,1
ESPORTSTMNT03_3219025,KT Rolster,0
ESPORTSTMNT03_3220077,NRG Kia,1
ESPORTSTMNT03_3220077,Team Liquid,0
ESPORTSTMNT03_3220092,Cloud9,0
ESPORTSTMNT03_3220092,LNG Esports,1
ESPORTSTMNT03_3219136,MAD Lions KOI,1
ESPORTSTMNT03_3219136,Team BDS,0
ESPORTSTMNT03_3220115,Fnatic,1
ESPORTSTMNT03_3220115,GAM Esports,0
ESPORTSTMNT03_3220119,Gen.G,1
ESPORTSTMNT03_3220119,T1,0
ESPORTSTMNT03_3221117,G2 Esports,1
ESPORTSTMNT03_3221117,Weibo Gaming,0
ESPORTSTMNT03_3221130,JD Gaming,1
ESPORTSTMNT03_3221130,Bilibili Gaming,0
ESPORTSTMNT03_3220154,Dplus KIA,0
ESPORTSTMNT03_3220154,KT Rolster,1
ESPORTSTMNT03_3219305,JD Gaming,1
ESPORTSTMNT03_3219305,LNG Esports,0
ESPORTSTMNT03_3221271,LNG Esports,1
ESPORTSTMNT03_3221271,JD Gaming,0
ESPORTSTMNT03_3219318,JD Gaming,1
ESPORTSTMNT03_3219318,LNG Esports,0
ESPORTSTMNT03_3221276,G2 Esports,0
ESPORTSTMNT03_3221276,Gen.G,1
ESPORTSTMNT03_3219326,G2 Esports,0
ESPORTSTMNT03_3219326,Gen.G,1
ESPORTSTMNT03_3221373,T1,1
ESPORTSTMNT03_3221373,Cloud9,0
ESPORTSTMNT03_3219448,NRG Kia,1
ESPORTSTMNT03_3219448,MAD Lions KOI,0
ESPORTSTMNT03_3220442,Bilibili Gaming,1
ESPORTSTMNT03_3220442,Fnatic,0
ESPORTSTMNT03_3220452,KT Rolster,1
ESPORTSTMNT03_3220452,Weibo Gaming,0
ESPORTSTMNT03_3220521,Team Liquid,0
ESPORTSTMNT03_3220521,GAM Esports,1
ESPORTSTMNT03_3219546,Team Liquid,1
ESPORTSTMNT03_3219546,GAM Esports,0
ESPORTSTMNT03_3221490,GAM Esports,1
ESPORTSTMNT03_3221490,Team Liquid,0
ESPORTSTMNT03_3220544,Dplus KIA,1
ESPORTSTMNT03_3220544,Team BDS,0
ESPORTSTMNT03_3220561,Team BDS,0
ESPORTSTMNT03_3220561,Dplus KIA,1
ESPORTSTMNT03_3221871,Cloud9,1
ESPORTSTMNT03_3221871,Fnatic,0
ESPORTSTMNT03_3221880,Fnatic,1
ESPORTSTMNT03_3221880,Cloud9,0
ESPORTSTMNT03_3220950,Cloud9,0
ESPORTSTMNT03_3220950,Fnatic,1
ESPORTSTMNT03_3219949,MAD Lions KOI,0
ESPORTSTMNT03_3219949,Weibo Gaming,1
ESPORTSTMNT03_3220979,MAD Lions KOI,0
ESPORTSTMNT03_3220979,Weibo Gaming,1
ESPORTSTMNT03_3222049,Dplus KIA,1
ESPORTSTMNT03_3222049,GAM Esports,0
ESPORTSTMNT03_3223036,GAM Esports,0
ESPORTSTMNT03_3223036,Dplus KIA,1
ESPORTSTMNT03_3223037,KT Rolster,0
ESPORTSTMNT03_3223037,LNG Esports,1
ESPORTSTMNT03_3222000,KT Rolster,1
ESPORTSTMNT03_3222000,LNG Esports,0
ESPORTSTMNT03_3224008,LNG Esports,1
ESPORTSTMNT03_3224008,KT Rolster,0
ESPORTSTMNT03_3223190,NRG Kia,1
ESPORTSTMNT03_3223190,G2 Esports,0
ESPORTSTMNT03_3224155,G2 Esports,0
ESPORTSTMNT03_3224155,NRG Kia,1
ESPORTSTMNT03_3223206,T1,1
ESPORTSTMNT03_3223206,Bilibili Gaming,0
ESPORTSTMNT03_3224164,Bilibili Gaming,0
ESPORTSTMNT03_3224164,T1,1
ESPORTSTMNT03_3224254,KT Rolster,1
ESPORTSTMNT03_3224254,Dplus KIA,0
ESPORTSTMNT03_3222348,Dplus KIA,0
ESPORTSTMNT03_3222348,KT Rolster,1
ESPORTSTMNT03_3224291,Fnatic,1
ESPORTSTMNT03_3224291,Weibo Gaming,0
ESPORTSTMNT03_3224306,Weibo Gaming,1
ESPORTSTMNT03_3224306,Fnatic,0
ESPORTSTMNT03_3224309,Fnatic,0
ESPORTSTMNT03_3224309,Weibo Gaming,1
ESPORTSTMNT03_3223353,G2 Esports,0
ESPORTSTMNT03_3223353,Bilibili Gaming,1
ESPORTSTMNT03_3223364,G2 Esports,1
ESPORTSTMNT03_3223364,Bilibili Gaming,0
ESPORTSTMNT03_3224326,Bilibili Gaming,1
ESPORTSTMNT03_3224326,G2 Esports,0
ESPORTSTMNT03_3222743,NRG Kia,0
ESPORTSTMNT03_3222743,Weibo Gaming,1
ESPORTSTMNT03_3224688,NRG Kia,0
ESPORTSTMNT03_3224688,Weibo Gaming,1
ESPORTSTMNT03_3222767,NRG Kia,0
ESPORTSTMNT03_3222767,Weibo Gaming,1
ESPORTSTMNT03_3225383,Gen.G,0
ESPORTSTMNT03_3225383,Bilibili Gaming,1
ESPORTSTMNT03_3225421,Bilibili Gaming,1
ESPORTSTMNT03_3225421,Gen.G,0
ESPORTSTMNT03_3225426,Gen.G,1
ESPORTSTMNT03_3225426,Bilibili Gaming,0
ESPORTSTMNT03_3222932,Bilibili Gaming,0
ESPORTSTMNT03_3222932,Gen.G,1
ESPORTSTMNT03_3222943,Bilibili Gaming,1
ESPORTSTMNT03_3222943,Gen.G,0
ESPORTSTMNT03_3225556,JD Gaming,0
ESPORTSTMNT03_3225556,KT Rolster,1
ESPORTSTMNT03_3227010,JD Gaming,1
ESPORTSTMNT03_3227010,KT Rolster,0
ESPORTSTMNT03_3225580,KT Rolster,0
ESPORTSTMNT03_3225580,JD Gaming,1
ESPORTSTMNT03_3226069,KT Rolster,0
ESPORTSTMNT03_3226069,JD Gaming,1
ESPORTSTMNT03_3225718,LNG Esports,0
ESPORTSTMNT03_3225718,T1,1
ESPORTSTMNT03_3227177,LNG Esports,0
ESPORTSTMNT03_3227177,T1,1
ESPORTSTMNT03_3226221,LNG Esports,0
ESPORTSTMNT03_3226221,T1,1
ESPORTSTMNT03_3226447,Weibo Gaming,1
ESPORTSTMNT03_3226447,Bilibili Gaming,0
ESPORTSTMNT03_3227417,Bilibili Gaming,1
ESPORTSTMNT03_3227417,Weibo Gaming,0
ESPORTSTMNT03_3225986,Weibo Gaming,1
ESPORTSTMNT03_3225986,Bilibili Gaming,0
ESPORTSTMNT03_3227424,Bilibili Gaming,1
ESPORTSTMNT03_3227424,Weibo Gaming,0
ESPORTSTMNT03_3226463,Weibo Gaming,1
ESPORTSTMNT03_3226463,Bilibili Gaming,0
ESPORTSTMNT03_3228010,T1,1
ESPORTSTMNT03_3228010,JD Gaming,0
ESPORTSTMNT03_3227454,JD Gaming,1
ESPORTSTMNT03_3227454,T1,0
ESPORTSTMNT03_3227455,T1,1
ESPORTSTMNT03_3227455,JD Gaming,0
ESPORTSTMNT03_3228025,JD Gaming,0
ESPORTSTMNT03_3228025,T1,1
ESPORTSTMNT03_3228396,Weibo Gaming,0
ESPORTSTMNT03_3228396,T1,1
ESPORTSTMNT03_3227846,Weibo Gaming,0
ESPORTSTMNT03_3227846,T1,1
ESPORTSTMNT03_3227847,Weibo Gaming,0
ESPORTSTMNT03_3227847,T1,1
LOLTMNT06_13630,Team BDS,0
LOLTMNT06_13630,G2 Esports,1
LOLTMNT06_12701,Rogue,0
LOLTMNT06_12701,SK Gaming,1
LOLTMNT06_13667,Karmine Corp,0
LOLTMNT06_13667,Fnatic,1
LOLTMNT06_12743,Team Vitality,0
LOLTMNT06_12743,GiantX,1
LOLTMNT06_13695,MAD Lions KOI,1
LOLTMNT06_13695,Team Heretics,0
LOLTMNT06_12814,GiantX,0
LOLTMNT06_12814,Team BDS,1
LOLTMNT06_13803,MAD Lions KOI,0
LOLTMNT06_13803,SK Gaming,1
LOLTMNT06_12845,G2 Esports,1
LOLTMNT06_12845,Karmine Corp,0
LOLTMNT06_13841,Fnatic,1
LOLTMNT06_13841,Team Vitality,0
LOLTMNT06_12874,Rogue,0
LOLTMNT06_12874,Team Heretics,1
LOLTMNT06_13896,Team Vitality,0
LOLTMNT06_13896,Team BDS,1
LOLTMNT06_13904,G2 Esports,0
LOLTMNT06_13904,Rogue,1
LOLTMNT06_12924,Team Heretics,1
LOLTMNT06_12924,GiantX,0
LOLTMNT06_13954,Karmine Corp,0
LOLTMNT06_13954,MAD Lions KOI,1
LOLTMNT06_12963,SK Gaming,1
LOLTMNT06_12963,Fnatic,0
LOLTMNT02_22165,DRX,0
LOLTMNT02_22165,Nongshim RedForce,1
LOLTMNT02_21206,DRX,0
LOLTMNT02_21206,Nongshim RedForce,1
LOLTMNT02_22225,Gen.G,0
LOLTMNT02_22225,T1,1
LOLTMNT02_21273,T1,0
LOLTMNT02_21273,Gen.G,1
LOLTMNT02_21295,T1,0
LOLTMNT02_21295,Gen.G,1
LOLTMNT02_21688,OKSavingsBank BRION,0
LOLTMNT02_21688,Dplus KIA,1
LOLTMNT02_21701,OKSavingsBank BRION,0
LOLTMNT02_21701,Dplus KIA,1
LOLTMNT02_22739,KT Rolster,1
LOLTMNT02_22739,BNK FEARX,0
LOLTMNT02_22767,BNK FEARX,0
LOLTMNT02_22767,KT Rolster,1
LOLTMNT02_23175,Hanwha Life Esports,1
LOLTMNT02_23175,DRX,0
LOLTMNT02_23223,Hanwha Life Esports,1
LOLTMNT02_23223,DRX,0
LOLTMNT02_23222,Beyond Gaming,1
LOLTMNT02_23222,CTBC Flying Oyster,0
LOLTMNT02_23253,Beyond Gaming,0
LOLTMNT02_23253,CTBC Flying Oyster,1
LOLTMNT02_24236,T1,1
LOLTMNT02_24236,Kwangdong Freecs,0
LOLTMNT02_24254,Beyond Gaming,1
LOLTMNT02_24254,CTBC Flying Oyster,0
LOLTMNT02_24257,T1,1
LOLTMNT02_24257,Kwangdong Freecs,0
LOLTMNT02_23294,West Point Esports,0
LOLTMNT02_23294,Deep Cross Gaming,1
LOLTMNT02_23326,Deep Cross Gaming,1
LOLTMNT02_23326,West Point Esports,0
LOLTMNT02_26035,OKSavingsBank BRION,0
LOLTMNT02_26035,BNK FEARX,1
LOLTMNT02_26046,BNK FEARX,1
LOLTMNT02_26046,OKSavingsBank BRION,0
LOLTMNT02_25093,Nongshim RedForce,0
LOLTMNT02_25093,Gen.G,1
LOLTMNT02_26125,Frank Esports,1
LOLTMNT02_26125,J Team,0
LOLTMNT02_25120,Gen.G,1
LOLTMNT02_25120,Nongshim RedForce,0
LOLTMNT03_33082,Team Secret,1
LOLTMNT03_33082,MGN Vikings Esports,0
LOLTMNT02_25131,J Team,0
LOLTMNT02_25131,Frank Esports,1
LOLTMNT03_33084,Team Secret,1
LOLTMNT03_33084,MGN Vikings Esports,0
LOLTMNT02_25173,PSG Talon,1
LOLTMNT02_25173,HELL PIGS,0
LOLTMNT03_33096,MGN Blue Esports,1
LOLTMNT03_33096,Rainbow Warriors,0
LOLTMNT02_26192,HELL PIGS,0
LOLTMNT02_26192,PSG Talon,1
LOLTMNT03_33099,Rainbow Warriors,0
LOLTMNT03_33099,MGN Blue Esports,1
LOLTMNT05_13097,Team Vitality,1
LOLTMNT05_13097,Rogue,0
LOLTMNT03_34116,LOUD,1
LOLTMNT03_34116,KaBuM! Esports,0
LOLTMNT05_13105,Team Heretics,1
LOLTMNT05_13105,SK Gaming,0
LOLTMNT03_34131,Vivo Keyd Stars,1
LOLTMNT03_34131,Los Grandes,0
LOLTMNT05_13119,G2 Esports,1
LOLTMNT05_13119,MAD Lions KOI,0
LOLTMNT03_33182,Fluxo,1
LOLTMNT03_33182,FURIA,0
LOLTMNT05_14124,Team BDS,1
LOLTMNT05_14124,Fnatic,0
LOLTMNT03_34174,Liberty,1
LOLTMNT03_34174,INTZ,0
LOLTMNT05_14130,Karmine Corp,0
LOLTMNT05_14130,GiantX,1
LOLTMNT01_34186,Team Liquid,0
LOLTMNT01_34186,100 Thieves,1
LOLTMNT03_34185,RED Canids,1
LOLTMNT03_34185,paiN Gaming,0
LOLTMNT01_34206,Cloud9,1
LOLTMNT01_34206,NRG Kia,0
LOLTMNT01_34239,FlyQuest,1
LOLTMNT01_34239,Shopify Rebellion,0
LOLTMNT01_34263,Dignitas,1
LOLTMNT01_34263,Immortals,0
LOLTMNT02_26436,Hanwha Life Esports,1
LOLTMNT02_26436,Kwangdong Freecs,0
LOLTMNT02_25456,Hanwha Life Esports,1
LOLTMNT02_25456,Kwangdong Freecs,0
LOLTMNT02_25488,Dplus KIA,1
LOLTMNT02_25488,KT Rolster,0
LOLTMNT02_25509,Beyond Gaming,1
LOLTMNT02_25509,West Point Esports,0
LOLTMNT02_26523,KT Rolster,1
LOLTMNT02_26523,Dplus KIA,0
LOLTMNT02_25519,Beyond Gaming,1
LOLTMNT02_25519,West Point Esports,0
LOLTMNT03_33277,Team Flash,1
LOLTMNT03_33277,CERBERUS Esports,0
LOLTMNT02_26537,Dplus KIA,0
LOLTMNT02_26537,KT Rolster,1
LOLTMNT02_26550,CTBC Flying Oyster,1
LOLTMNT02_26550,Deep Cross Gaming,0
LOLTMNT03_33278,CERBERUS Esports,0
LOLTMNT03_33278,Team Flash,1
LOLTMNT02_25579,CTBC Flying Oyster,1
LOLTMNT02_25579,Deep Cross Gaming,0
LOLTMNT03_34235,Team Whales,0
LOLTMNT03_34235,GAM Esports,1
LOLTMNT03_34244,GAM Esports,1
LOLTMNT03_34244,Team Whales,0
LOLTMNT05_13165,MAD Lions KOI,0
LOLTMNT05_13165,Team BDS,1
LOLTMNT03_34248,Los Grandes,1
LOLTMNT03_34248,Fluxo,0
LOLTMNT05_14228,Rogue,0
LOLTMNT05_14228,Fnatic,1
LOLTMNT03_33323,INTZ,1
LOLTMNT03_33323,RED Canids,0
LOLTMNT05_14237,G2 Esports,1
LOLTMNT05_14237,Team Heretics,0
LOLTMNT03_34283,KaBuM! Esports,1
LOLTMNT03_34283,Vivo Keyd Stars,0
LOLTMNT05_14246,GiantX,0
LOLTMNT05_14246,SK Gaming,1
LOLTMNT03_33353,FURIA,1
LOLTMNT03_33353,Liberty,0
LOLTMNT05_14253,Karmine Corp,0
LOLTMNT05_14253,Team Vitality,1
LOLTMNT01_34400,Team Liquid,1
LOLTMNT01_34400,Shopify Rebellion,0
LOLTMNT03_34311,paiN Gaming,1
LOLTMNT03_34311,LOUD,0
LOLTMNT01_34408,100 Thieves,0
LOLTMNT01_34408,Cloud9,1
LOLTMNT01_35439,Immortals,0
LOLTMNT01_35439,FlyQuest,1
LOLTMNT01_34432,NRG Kia,1
LOLTMNT01_34432,Dignitas,0
LOLTMNT05_13239,SK Gaming,0
LOLTMNT05_13239,Team BDS,1
LOLTMNT05_13240,Fnatic,1
LOLTMNT05_13240,GiantX,0
LOLTMNT05_13247,MAD Lions KOI,1
LOLTMNT05_13247,Rogue,0
LOLTMNT05_14302,Team Vitality,1
LOLTMNT05_14302,G2 Esports,0
LOLTMNT05_14310,Team Heretics,1
LOLTMNT05_14310,Karmine Corp,0
