patch,level_1,ban_count,ban_rate,pick_count,pick_rate,ban_pick_count,ban_pick_rate,wins,games,win_rate
13.13,Pyke,2.0,0.9,2.0,0.9,4.0,1.8,0.0,2.0,0.0
13.13,Quinn,4.0,1.8,4.0,1.8,8.0,3.6,2.0,4.0,0.5
13.13,Rakan,94.0,42.34,71.0,31.98,165.0,74.32,45.0,71.0,0.6338028169014085
13.13,Rek'Sai,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.13,Rell,83.0,37.39,127.0,57.21,210.0,94.59,73.0,127.0,0.5748031496062992
13.13,Renata Glasc,6.0,2.7,7.0,3.15,13.0,5.86,3.0,7.0,0.42857142857142855
13.13,Renekton,76.0,34.23,103.0,46.4,179.0,80.63,50.0,103.0,0.4854368932038835
13.13,Rumble,78.0,35.14,51.0,22.97,129.0,58.11,29.0,51.0,0.5686274509803921
13.13,Samira,9.0,4.05,8.0,3.6,17.0,7.66,2.0,8.0,0.25
13.13,Sejuani,75.0,33.78,101.0,45.5,176.0,79.28,46.0,101.0,0.45544554455445546
13.13,Seraphine,2.0,0.9,1.0,0.45,3.0,1.35,0.0,1.0,0.0
13.13,Sion,7.0,3.15,3.0,1.35,10.0,4.5,1.0,3.0,0.3333333333333333
13.13,Sivir,2.0,0.9,7.0,3.15,9.0,4.05,3.0,7.0,0.42857142857142855
13.13,Skarner,1.0,0.45,2.0,0.9,3.0,1.35,0.0,2.0,0.0
13.13,Swain,1.0,0.45,1.0,0.45,2.0,0.9,1.0,1.0,1.0
13.13,Sylas,13.0,5.86,10.0,4.5,23.0,10.36,4.0,10.0,0.4
13.13,Syndra,8.0,3.6,10.0,4.5,18.0,8.11,5.0,10.0,0.5
13.13,Taliyah,1.0,0.45,4.0,1.8,5.0,2.25,2.0,4.0,0.5
13.13,Thresh,3.0,1.35,3.0,1.35,6.0,2.7,2.0,3.0,0.6666666666666666
13.13,Tristana,115.0,51.8,78.0,35.14,193.0,86.94,40.0,78.0,0.5128205128205128
13.13,Trundle,6.0,2.7,13.0,5.86,19.0,8.56,6.0,13.0,0.46153846153846156
13.13,Twisted Fate,1.0,0.45,2.0,0.9,3.0,1.35,1.0,2.0,0.5
13.13,Varus,37.0,16.67,40.0,18.02,77.0,34.68,14.0,40.0,0.35
13.13,Vel'Koz,1.0,0.45,1.0,0.45,2.0,0.9,0.0,1.0,0.0
13.13,Vex,1.0,0.45,1.0,0.45,2.0,0.9,1.0,1.0,1.0
13.13,Vi,58.0,26.13,14.0,6.31,72.0,32.43,5.0,14.0,0.35714285714285715
13.13,Viego,42.0,18.92,37.0,16.67,79.0,35.59,18.0,37.0,0.4864864864864865
13.13,Viktor,1.0,0.45,3.0,1.35,4.0,1.8,1.0,3.0,0.3333333333333333
13.13,Wukong,6.0,2.7,17.0,7.66,23.0,10.36,8.0,17.0,0.47058823529411764
13.13,Xayah,77.0,34.68,94.0,42.34,171.0,77.03,53.0,94.0,0.5638297872340425
13.13,Yasuo,1.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.13,Yone,21.0,9.46,14.0,6.31,35.0,15.77,8.0,14.0,0.5714285714285714
13.13,Zeri,12.0,5.41,28.0,12.61,40.0,18.02,16.0,28.0,0.5714285714285714
13.13,Ziggs,11.0,4.95,11.0,4.95,22.0,9.91,7.0,11.0,0.6363636363636364
13.13,unknown,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.14,Aatrox,41.0,19.71,56.0,26.92,97.0,46.63,25.0,56.0,0.44642857142857145
13.14,Ahri,29.0,13.94,44.0,21.15,73.0,35.1,16.0,44.0,0.36363636363636365
13.14,Alistar,56.0,26.92,69.0,33.17,125.0,60.1,33.0,69.0,0.4782608695652174
13.14,Amumu,1.0,0.48,4.0,1.92,5.0,2.4,1.0,4.0,0.25
13.14,Annie,20.0,9.62,19.0,9.13,39.0,18.75,12.0,19.0,0.631578947368421
13.14,Aphelios,10.0,4.81,35.0,16.83,45.0,21.63,17.0,35.0,0.4857142857142857
13.14,Ashe,12.0,5.77,4.0,1.92,16.0,7.69,2.0,4.0,0.5
13.14,Azir,70.0,33.65,70.0,33.65,140.0,67.31,35.0,70.0,0.5
13.14,Blitzcrank,17.0,8.17,10.0,4.81,27.0,12.98,5.0,10.0,0.5
13.14,Braum,10.0,4.81,22.0,10.58,32.0,15.38,8.0,22.0,0.36363636363636365
13.14,Cassiopeia,14.0,6.73,5.0,2.4,19.0,9.13,2.0,5.0,0.4
13.14,Corki,1.0,0.48,4.0,1.92,5.0,2.4,4.0,4.0,1.0
13.14,Draven,11.0,5.29,9.0,4.33,20.0,9.62,3.0,9.0,0.3333333333333333
13.14,Ezreal,12.0,5.77,20.0,9.62,32.0,15.38,9.0,20.0,0.45
13.14,Fiora,6.0,2.88,7.0,3.37,13.0,6.25,4.0,7.0,0.5714285714285714
13.14,Gangplank,2.0,0.96,4.0,1.92,6.0,2.88,3.0,4.0,0.75
13.14,Gnar,9.0,4.33,13.0,6.25,22.0,10.58,6.0,13.0,0.46153846153846156
13.14,Gragas,12.0,5.77,18.0,8.65,30.0,14.42,12.0,18.0,0.6666666666666666
13.14,Gwen,12.0,5.77,10.0,4.81,22.0,10.58,7.0,10.0,0.7
13.14,Illaoi,1.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.14,Ivern,43.0,20.67,14.0,6.73,57.0,27.4,10.0,14.0,0.7142857142857143
13.14,Jax,77.0,37.02,65.0,31.25,142.0,68.27,32.0,65.0,0.49230769230769234
13.14,Jayce,78.0,37.5,65.0,31.25,143.0,68.75,35.0,65.0,0.5384615384615384
13.14,K'Sante,14.0,6.73,78.0,37.5,92.0,44.23,36.0,78.0,0.46153846153846156
13.14,Kai'Sa,77.0,37.02,111.0,53.37,188.0,90.38,53.0,111.0,0.4774774774774775
13.14,Kalista,8.0,3.85,2.0,0.96,10.0,4.81,1.0,2.0,0.5
13.14,Karma,2.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.14,Kennen,19.0,9.13,4.0,1.92,23.0,11.06,2.0,4.0,0.5
13.14,Kha'Zix,5.0,2.4,12.0,5.77,17.0,8.17,7.0,12.0,0.5833333333333334
13.14,Kindred,6.0,2.88,3.0,1.44,9.0,4.33,1.0,3.0,0.3333333333333333
13.14,LeBlanc,120.0,57.69,23.0,11.06,143.0,68.75,9.0,23.0,0.391304347826087
13.14,Lee Sin,5.0,2.4,11.0,5.29,16.0,7.69,7.0,11.0,0.6363636363636364
13.14,Leona,9.0,4.33,30.0,14.42,39.0,18.75,19.0,30.0,0.6333333333333333
13.14,Lillia,4.0,1.92,3.0,1.44,7.0,3.37,1.0,3.0,0.3333333333333333
13.14,Lissandra,1.0,0.48,2.0,0.96,3.0,1.44,0.0,2.0,0.0
13.14,Lucian,6.0,2.88,10.0,4.81,16.0,7.69,7.0,10.0,0.7
13.14,Lulu,9.0,4.33,11.0,5.29,20.0,9.62,6.0,11.0,0.5454545454545454
13.14,Malphite,6.0,2.88,4.0,1.92,10.0,4.81,3.0,4.0,0.75
13.14,Maokai,74.0,35.58,86.0,41.35,160.0,76.92,44.0,86.0,0.5116279069767442
13.14,Milio,8.0,3.85,4.0,1.92,12.0,5.77,1.0,4.0,0.25
13.14,Nautilus,63.0,30.29,64.0,30.77,127.0,61.06,31.0,64.0,0.484375
13.14,Neeko,76.0,36.54,40.0,19.23,116.0,55.77,23.0,40.0,0.575
13.14,Nilah,2.0,0.96,10.0,4.81,12.0,5.77,5.0,10.0,0.5
13.14,Nocturne,47.0,22.6,26.0,12.5,73.0,35.1,10.0,26.0,0.38461538461538464
13.14,Olaf,5.0,2.4,4.0,1.92,9.0,4.33,4.0,4.0,1.0
13.14,Orianna,1.0,0.48,5.0,2.4,6.0,2.88,0.0,5.0,0.0
13.14,Ornn,7.0,3.37,20.0,9.62,27.0,12.98,8.0,20.0,0.4
13.14,Poppy,102.0,49.04,50.0,24.04,152.0,73.08,25.0,50.0,0.5
13.14,Pyke,2.0,0.96,1.0,0.48,3.0,1.44,1.0,1.0,1.0
13.14,Rakan,71.0,34.13,102.0,49.04,173.0,83.17,53.0,102.0,0.5196078431372549
13.14,Rell,69.0,33.17,120.0,57.69,189.0,90.87,67.0,120.0,0.5583333333333333
13.14,Renata Glasc,3.0,1.44,4.0,1.92,7.0,3.37,1.0,4.0,0.25
13.14,Renekton,69.0,33.17,86.0,41.35,155.0,74.52,44.0,86.0,0.5116279069767442
13.14,Rumble,92.0,44.23,35.0,16.83,127.0,61.06,19.0,35.0,0.5428571428571428
13.14,Samira,1.0,0.48,2.0,0.96,3.0,1.44,1.0,2.0,0.5
13.14,Sejuani,98.0,47.12,86.0,41.35,184.0,88.46,38.0,86.0,0.4418604651162791
13.14,Seraphine,3.0,1.44,3.0,1.44,6.0,2.88,2.0,3.0,0.6666666666666666
13.14,Sett,1.0,0.48,8.0,3.85,9.0,4.33,2.0,8.0,0.25
13.14,Shyvana,2.0,0.96,2.0,0.96,4.0,1.92,1.0,2.0,0.5
13.14,Sion,2.0,0.96,1.0,0.48,3.0,1.44,1.0,1.0,1.0
13.14,Sivir,7.0,3.37,14.0,6.73,21.0,10.1,8.0,14.0,0.5714285714285714
13.14,Skarner,1.0,0.48,2.0,0.96,3.0,1.44,0.0,2.0,0.0
13.14,Sylas,13.0,6.25,10.0,4.81,23.0,11.06,8.0,10.0,0.8
13.14,Syndra,3.0,1.44,10.0,4.81,13.0,6.25,5.0,10.0,0.5
13.14,Taliyah,12.0,5.77,11.0,5.29,23.0,11.06,7.0,11.0,0.6363636363636364
13.14,Taric,1.0,0.48,3.0,1.44,4.0,1.92,3.0,3.0,1.0
13.14,Thresh,2.0,0.96,4.0,1.92,6.0,2.88,1.0,4.0,0.25
13.14,Tristana,113.0,54.33,64.0,30.77,177.0,85.1,33.0,64.0,0.515625
13.14,Trundle,1.0,0.48,8.0,3.85,9.0,4.33,3.0,8.0,0.375
13.14,Varus,25.0,12.02,16.0,7.69,41.0,19.71,6.0,16.0,0.375
13.14,Vayne,1.0,0.48,3.0,1.44,4.0,1.92,2.0,3.0,0.6666666666666666
13.14,Vi,41.0,19.71,18.0,8.65,59.0,28.37,8.0,18.0,0.4444444444444444
13.14,Viego,40.0,19.23,37.0,17.79,77.0,37.02,18.0,37.0,0.4864864864864865
13.14,Wukong,6.0,2.88,5.0,2.4,11.0,5.29,1.0,5.0,0.2
13.14,Xayah,81.0,38.94,105.0,50.48,186.0,89.42,64.0,105.0,0.6095238095238096
13.14,Xerath,5.0,2.4,11.0,5.29,16.0,7.69,2.0,11.0,0.18181818181818182
13.14,Yasuo,1.0,0.48,1.0,0.48,2.0,0.96,1.0,1.0,1.0
13.14,Yone,18.0,8.65,18.0,8.65,36.0,17.31,6.0,18.0,0.3333333333333333
13.14,Zeri,42.0,20.19,62.0,29.81,104.0,50.0,24.0,62.0,0.3870967741935484
13.14,Ziggs,30.0,14.42,8.0,3.85,38.0,18.27,4.0,8.0,0.5
13.14,Zyra,1.0,0.48,1.0,0.48,2.0,0.96,0.0,1.0,0.0
13.14,unknown,3.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.15,Aatrox,11.0,9.82,16.0,14.29,27.0,24.11,10.0,16.0,0.625
13.15,Ahri,4.0,3.57,21.0,18.75,25.0,22.32,11.0,21.0,0.5238095238095238
13.15,Akali,1.0,0.89,4.0,3.57,5.0,4.46,1.0,4.0,0.25
13.15,Alistar,36.0,32.14,44.0,39.29,80.0,71.43,22.0,44.0,0.5
13.15,Annie,1.0,0.89,3.0,2.68,4.0,3.57,1.0,3.0,0.3333333333333333
13.15,Aphelios,8.0,7.14,19.0,16.96,27.0,24.11,10.0,19.0,0.5263157894736842
13.15,Ashe,2.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.15,Azir,21.0,18.75,42.0,37.5,63.0,56.25,17.0,42.0,0.40476190476190477
13.15,Blitzcrank,9.0,8.04,1.0,0.89,10.0,8.93,0.0,1.0,0.0
13.15,Braum,9.0,8.04,15.0,13.39,24.0,21.43,9.0,15.0,0.6
13.15,Camille,2.0,1.79,3.0,2.68,5.0,4.46,2.0,3.0,0.6666666666666666
13.15,Corki,1.0,0.89,1.0,0.89,2.0,1.79,0.0,1.0,0.0
13.15,Darius,2.0,1.79,4.0,3.57,6.0,5.36,3.0,4.0,0.75
13.15,Draven,10.0,8.93,2.0,1.79,12.0,10.71,1.0,2.0,0.5
13.15,Ezreal,9.0,8.04,11.0,9.82,20.0,17.86,7.0,11.0,0.6363636363636364
13.15,Fiddlesticks,1.0,0.89,1.0,0.89,2.0,1.79,0.0,1.0,0.0
13.15,Galio,2.0,1.79,1.0,0.89,3.0,2.68,0.0,1.0,0.0
13.15,Gnar,6.0,5.36,13.0,11.61,19.0,16.96,6.0,13.0,0.46153846153846156
13.15,Gwen,12.0,10.71,11.0,9.82,23.0,20.54,9.0,11.0,0.8181818181818182
13.15,Heimerdinger,1.0,0.89,1.0,0.89,2.0,1.79,1.0,1.0,1.0
13.15,Ivern,35.0,31.25,24.0,21.43,59.0,52.68,13.0,24.0,0.5416666666666666
13.15,Jax,50.0,44.64,19.0,16.96,69.0,61.61,7.0,19.0,0.3684210526315789
13.15,Jayce,32.0,28.57,32.0,28.57,64.0,57.14,11.0,32.0,0.34375
13.15,K'Sante,7.0,6.25,42.0,37.5,49.0,43.75,20.0,42.0,0.47619047619047616
13.15,Kai'Sa,21.0,18.75,59.0,52.68,80.0,71.43,29.0,59.0,0.4915254237288136
13.15,Kalista,17.0,15.18,7.0,6.25,24.0,21.43,4.0,7.0,0.5714285714285714
13.15,Karthus,3.0,2.68,3.0,2.68,6.0,5.36,1.0,3.0,0.3333333333333333
13.15,Kennen,2.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.15,Kindred,2.0,1.79,1.0,0.89,3.0,2.68,0.0,1.0,0.0
13.15,Kled,1.0,0.89,3.0,2.68,4.0,3.57,2.0,3.0,0.6666666666666666
13.15,Kog'Maw,3.0,2.68,3.0,2.68,6.0,5.36,3.0,3.0,1.0
13.15,LeBlanc,60.0,53.57,22.0,19.64,82.0,73.21,16.0,22.0,0.7272727272727273
13.15,Lee Sin,2.0,1.79,4.0,3.57,6.0,5.36,2.0,4.0,0.5
13.15,Leona,2.0,1.79,11.0,9.82,13.0,11.61,5.0,11.0,0.45454545454545453
13.15,Lillia,3.0,2.68,3.0,2.68,6.0,5.36,2.0,3.0,0.6666666666666666
13.15,Lissandra,1.0,0.89,4.0,3.57,5.0,4.46,3.0,4.0,0.75
13.15,Lucian,2.0,1.79,3.0,2.68,5.0,4.46,1.0,3.0,0.3333333333333333
13.15,Lulu,4.0,3.57,10.0,8.93,14.0,12.5,5.0,10.0,0.5
13.15,Malphite,5.0,4.46,2.0,1.79,7.0,6.25,0.0,2.0,0.0
13.15,Maokai,45.0,40.18,33.0,29.46,78.0,69.64,17.0,33.0,0.5151515151515151
13.15,Milio,1.0,0.89,1.0,0.89,2.0,1.79,0.0,1.0,0.0
13.15,Nautilus,30.0,26.79,55.0,49.11,85.0,75.89,25.0,55.0,0.45454545454545453
13.15,Neeko,29.0,25.89,22.0,19.64,51.0,45.54,16.0,22.0,0.7272727272727273
13.15,Nilah,8.0,7.14,3.0,2.68,11.0,9.82,2.0,3.0,0.6666666666666666
13.15,Nocturne,34.0,30.36,13.0,11.61,47.0,41.96,8.0,13.0,0.6153846153846154
13.15,Olaf,22.0,19.64,7.0,6.25,29.0,25.89,4.0,7.0,0.5714285714285714
13.15,Orianna,2.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.15,Ornn,10.0,8.93,10.0,8.93,20.0,17.86,5.0,10.0,0.5
13.15,Poppy,44.0,39.29,26.0,23.21,70.0,62.5,10.0,26.0,0.38461538461538464
13.15,Rakan,48.0,42.86,38.0,33.93,86.0,76.79,20.0,38.0,0.5263157894736842
13.15,Rell,41.0,36.61,70.0,62.5,111.0,99.11,42.0,70.0,0.6
13.15,Renata Glasc,1.0,0.89,2.0,1.79,3.0,2.68,1.0,2.0,0.5
13.15,Renekton,43.0,38.39,54.0,48.21,97.0,86.61,23.0,54.0,0.42592592592592593
13.15,Rumble,42.0,37.5,16.0,14.29,58.0,51.79,6.0,16.0,0.375
13.15,Samira,4.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.15,Sejuani,40.0,35.71,42.0,37.5,82.0,73.21,17.0,42.0,0.40476190476190477
13.15,Seraphine,1.0,0.89,2.0,1.79,3.0,2.68,0.0,2.0,0.0
13.15,Sivir,17.0,15.18,14.0,12.5,31.0,27.68,5.0,14.0,0.35714285714285715
13.15,Swain,1.0,0.89,3.0,2.68,4.0,3.57,2.0,3.0,0.6666666666666666
13.15,Sylas,4.0,3.57,6.0,5.36,10.0,8.93,5.0,6.0,0.8333333333333334
13.15,Syndra,1.0,0.89,12.0,10.71,13.0,11.61,5.0,12.0,0.4166666666666667
13.15,Taliyah,27.0,24.11,24.0,21.43,51.0,45.54,12.0,24.0,0.5
13.15,Tristana,79.0,70.54,21.0,18.75,100.0,89.29,13.0,21.0,0.6190476190476191
13.15,Trundle,2.0,1.79,6.0,5.36,8.0,7.14,4.0,6.0,0.6666666666666666
13.15,Twitch,1.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.15,Urgot,4.0,3.57,5.0,4.46,9.0,8.04,2.0,5.0,0.4
13.15,Varus,11.0,9.82,4.0,3.57,15.0,13.39,2.0,4.0,0.5
13.15,Vi,17.0,15.18,14.0,12.5,31.0,27.68,6.0,14.0,0.42857142857142855
13.15,Viego,9.0,8.04,7.0,6.25,16.0,14.29,3.0,7.0,0.42857142857142855
13.15,Wukong,6.0,5.36,4.0,3.57,10.0,8.93,4.0,4.0,1.0
13.15,Xayah,60.0,53.57,50.0,44.64,110.0,98.21,28.0,50.0,0.56
13.15,Xerath,2.0,1.79,5.0,4.46,7.0,6.25,3.0,5.0,0.6
13.15,Zac,2.0,1.79,2.0,1.79,4.0,3.57,0.0,2.0,0.0
13.15,Zeri,29.0,25.89,44.0,39.29,73.0,65.18,20.0,44.0,0.45454545454545453
13.15,Ziggs,2.0,1.79,1.0,0.89,3.0,2.68,0.0,1.0,0.0
13.15,unknown,1.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.18,Ahri,1.0,8.33,1.0,8.33,2.0,16.67,1.0,1.0,1.0
13.18,Akali,1.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.18,Alistar,4.0,33.33,7.0,58.33,11.0,91.67,4.0,7.0,0.5714285714285714
13.18,Azir,11.0,91.67,2.0,16.67,13.0,108.33,0.0,2.0,0.0
13.18,Draven,1.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.18,Elise,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.18,Fiora,3.0,25.0,2.0,16.67,5.0,41.67,1.0,2.0,0.5
13.18,Gragas,1.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.18,Gwen,1.0,8.33,2.0,16.67,3.0,25.0,1.0,2.0,0.5
13.18,Jax,6.0,50.0,4.0,33.33,10.0,83.33,2.0,4.0,0.5
13.18,Jayce,1.0,8.33,4.0,33.33,5.0,41.67,1.0,4.0,0.25
13.18,K'Sante,4.0,33.33,3.0,25.0,7.0,58.33,1.0,3.0,0.3333333333333333
13.18,Kai'Sa,3.0,25.0,11.0,91.67,14.0,116.67,7.0,11.0,0.6363636363636364
13.18,Karthus,1.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.18,LeBlanc,10.0,83.33,2.0,16.67,12.0,100.0,1.0,2.0,0.5
13.18,Lee Sin,1.0,8.33,2.0,16.67,3.0,25.0,1.0,2.0,0.5
13.18,Maokai,1.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.18,Nautilus,1.0,8.33,9.0,75.0,10.0,83.33,1.0,9.0,0.1111111111111111
13.18,Neeko,14.0,116.67,1.0,8.33,15.0,125.0,1.0,1.0,1.0
13.18,Nidalee,1.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.18,Nilah,1.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.18,Poppy,3.0,25.0,1.0,8.33,4.0,33.33,1.0,1.0,1.0
13.18,Rakan,5.0,41.67,6.0,50.0,11.0,91.67,4.0,6.0,0.6666666666666666
13.18,Rell,6.0,50.0,4.0,33.33,10.0,83.33,0.0,4.0,0.0
13.18,Renekton,3.0,25.0,6.0,50.0,9.0,75.0,3.0,6.0,0.5
13.18,Sejuani,2.0,16.67,9.0,75.0,11.0,91.67,4.0,9.0,0.4444444444444444
13.18,Senna,1.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.18,Sivir,2.0,16.67,2.0,16.67,4.0,33.33,0.0,2.0,0.0
13.18,Sylas,2.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.18,Taliyah,1.0,8.33,6.0,50.0,7.0,58.33,3.0,6.0,0.5
13.18,Tristana,6.0,50.0,3.0,25.0,9.0,75.0,1.0,3.0,0.3333333333333333
13.18,Vex,1.0,8.33,2.0,16.67,3.0,25.0,0.0,2.0,0.0
13.18,Vi,1.0,8.33,3.0,25.0,4.0,33.33,1.0,3.0,0.3333333333333333
13.18,Viego,7.0,58.33,2.0,16.67,9.0,75.0,1.0,2.0,0.5
13.18,Xayah,4.0,33.33,7.0,58.33,11.0,91.67,0.0,7.0,0.0
13.18,Yone,1.0,8.33,2.0,16.67,3.0,25.0,1.0,2.0,0.5
13.18,Zeri,4.0,33.33,1.0,8.33,5.0,41.67,1.0,1.0,1.0
13.18,unknown,1.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.19,Aatrox,4.0,3.54,33.0,29.2,37.0,32.74,15.0,33.0,0.45454545454545453
13.19,Ahri,10.0,8.85,16.0,14.16,26.0,23.01,5.0,16.0,0.3125
13.19,Akali,12.0,10.62,13.0,11.5,25.0,22.12,6.0,13.0,0.46153846153846156
13.19,Alistar,22.0,19.47,32.0,28.32,54.0,47.79,11.0,32.0,0.34375
13.19,Aphelios,11.0,9.73,26.0,23.01,37.0,32.74,12.0,26.0,0.46153846153846156
13.19,Ashe,7.0,6.19,10.0,8.85,17.0,15.04,5.0,10.0,0.5
13.19,Azir,39.0,34.51,34.0,30.09,73.0,64.6,16.0,34.0,0.47058823529411764
13.19,Bard,2.0,1.77,6.0,5.31,8.0,7.08,4.0,6.0,0.6666666666666666
13.19,Bel'Veth,3.0,2.65,7.0,6.19,10.0,8.85,2.0,7.0,0.2857142857142857
13.19,Blitzcrank,9.0,7.96,6.0,5.31,15.0,13.27,1.0,6.0,0.16666666666666666
13.19,Braum,2.0,1.77,5.0,4.42,7.0,6.19,2.0,5.0,0.4
13.19,Caitlyn,18.0,15.93,9.0,7.96,27.0,23.89,3.0,9.0,0.3333333333333333
13.19,Cassiopeia,2.0,1.77,3.0,2.65,5.0,4.42,2.0,3.0,0.6666666666666666
13.19,Darius,11.0,9.73,2.0,1.77,13.0,11.5,2.0,2.0,1.0
13.19,Draven,10.0,8.85,4.0,3.54,14.0,12.39,3.0,4.0,0.75
13.19,Ezreal,4.0,3.54,11.0,9.73,15.0,13.27,3.0,11.0,0.2727272727272727
13.19,Garen,3.0,2.65,4.0,3.54,7.0,6.19,3.0,4.0,0.75
13.19,Gnar,7.0,6.19,12.0,10.62,19.0,16.81,8.0,12.0,0.6666666666666666
13.19,Gwen,3.0,2.65,6.0,5.31,9.0,7.96,1.0,6.0,0.16666666666666666
13.19,Heimerdinger,1.0,0.88,2.0,1.77,3.0,2.65,1.0,2.0,0.5
13.19,Ivern,7.0,6.19,5.0,4.42,12.0,10.62,2.0,5.0,0.4
13.19,Jarvan IV,50.0,44.25,41.0,36.28,91.0,80.53,21.0,41.0,0.5121951219512195
13.19,Jax,36.0,31.86,31.0,27.43,67.0,59.29,16.0,31.0,0.5161290322580645
13.19,Jayce,12.0,10.62,24.0,21.24,36.0,31.86,11.0,24.0,0.4583333333333333
13.19,Jinx,2.0,1.77,3.0,2.65,5.0,4.42,2.0,3.0,0.6666666666666666
13.19,K'Sante,22.0,19.47,41.0,36.28,63.0,55.75,19.0,41.0,0.4634146341463415
13.19,Kai'Sa,16.0,14.16,58.0,51.33,74.0,65.49,24.0,58.0,0.41379310344827586
13.19,Kalista,55.0,48.67,19.0,16.81,74.0,65.49,10.0,19.0,0.5263157894736842
13.19,Kennen,12.0,10.62,5.0,4.42,17.0,15.04,3.0,5.0,0.6
13.19,Kindred,1.0,0.88,1.0,0.88,2.0,1.77,1.0,1.0,1.0
13.19,LeBlanc,11.0,9.73,4.0,3.54,15.0,13.27,2.0,4.0,0.5
13.19,Lee Sin,25.0,22.12,23.0,20.35,48.0,42.48,9.0,23.0,0.391304347826087
13.19,Malphite,1.0,0.88,2.0,1.77,3.0,2.65,0.0,2.0,0.0
13.19,Maokai,61.0,53.98,34.0,30.09,95.0,84.07,17.0,34.0,0.5
13.19,Nautilus,29.0,25.66,25.0,22.12,54.0,47.79,13.0,25.0,0.52
13.19,Neeko,63.0,55.75,24.0,21.24,87.0,76.99,17.0,24.0,0.7083333333333334
13.19,Nocturne,15.0,13.27,5.0,4.42,20.0,17.7,4.0,5.0,0.8
13.19,Olaf,11.0,9.73,5.0,4.42,16.0,14.16,2.0,5.0,0.4
13.19,Orianna,63.0,55.75,43.0,38.05,106.0,93.81,26.0,43.0,0.6046511627906976
13.19,Ornn,4.0,3.54,5.0,4.42,9.0,7.96,2.0,5.0,0.4
13.19,Poppy,50.0,44.25,9.0,7.96,59.0,52.21,4.0,9.0,0.4444444444444444
13.19,Pyke,3.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.19,Rakan,33.0,29.2,49.0,43.36,82.0,72.57,29.0,49.0,0.5918367346938775
13.19,Rell,26.0,23.01,51.0,45.13,77.0,68.14,27.0,51.0,0.5294117647058824
13.19,Renata Glasc,31.0,27.43,17.0,15.04,48.0,42.48,14.0,17.0,0.8235294117647058
13.19,Renekton,19.0,16.81,39.0,34.51,58.0,51.33,15.0,39.0,0.38461538461538464
13.19,Rumble,65.0,57.52,24.0,21.24,89.0,78.76,17.0,24.0,0.7083333333333334
13.19,Sejuani,26.0,23.01,26.0,23.01,52.0,46.02,14.0,26.0,0.5384615384615384
13.19,Senna,7.0,6.19,10.0,8.85,17.0,15.04,6.0,10.0,0.6
13.19,Sion,1.0,0.88,1.0,0.88,2.0,1.77,0.0,1.0,0.0
13.19,Sivir,3.0,2.65,8.0,7.08,11.0,9.73,4.0,8.0,0.5
13.19,Sylas,15.0,13.27,15.0,13.27,30.0,26.55,9.0,15.0,0.6
13.19,Syndra,13.0,11.5,24.0,21.24,37.0,32.74,9.0,24.0,0.375
13.19,Tahm Kench,1.0,0.88,9.0,7.96,10.0,8.85,5.0,9.0,0.5555555555555556
13.19,Taliyah,18.0,15.93,23.0,20.35,41.0,36.28,6.0,23.0,0.2608695652173913
13.19,Tristana,10.0,8.85,7.0,6.19,17.0,15.04,4.0,7.0,0.5714285714285714
13.19,Varus,3.0,2.65,8.0,7.08,11.0,9.73,5.0,8.0,0.625
13.19,Vi,27.0,23.89,28.0,24.78,55.0,48.67,10.0,28.0,0.35714285714285715
13.19,Viego,15.0,13.27,13.0,11.5,28.0,24.78,8.0,13.0,0.6153846153846154
13.19,Viktor,1.0,0.88,2.0,1.77,3.0,2.65,1.0,2.0,0.5
13.19,Wukong,10.0,8.85,9.0,7.96,19.0,16.81,7.0,9.0,0.7777777777777778
